article_id, sim1, sim2, sim3
33, 0.2756052141527002, 0.47656249999999994, 0.5629838142153414
34, 0.23650385604113114, 0.3438520130576714, 0.47400000000000003
35, 0.5837837837837837, 0.5217391304347826, 0.7411003236245954
36, 0.3147896879240163, 0.4287396937573616, 0.587709497206704
37, 0.2777777777777778, 0.45654692931633833, 0.5496342737722049
38, 0.28230184581976114, 0.736318407960199, 0.5531574740207833
39, 0.2987654320987655, 0.4031465093411996, 0.5928571428571429
40, 0.16983016983016985, 0.4310077519379845, 0.5357933579335794
41, 0.3778501628664495, 0.3288490284005979, 0.6504481434058899
42, 0.35781041388518026, 0.4560570071258907, 0.5530546623794212
43, 0.40366972477064217, 0.36879432624113473, 0.6926406926406926
44, 0.30517023959646916, 0.534010152284264, 0.5996055226824457
45, 0.22263109475620974, 0.45441176470588235, 0.5890603085553997
46, 0.2722602739726027, 0.5956354300385109, 0.5447714464621164
47, 0.3368421052631579, 0.3479490806223479, 0.583743842364532
48, 0.3692870201096892, 0.805699481865285, 0.638002773925104
49, 0.19935691318327975, 0.4304461942257218, 0.46486486486486484
50, 0.39399624765478425, 0.4897959183673469, 0.5920245398773006
51, 0.33214709371293, 0.39558011049723757, 0.5235294117647058
52, 0.2096385542168675, 0.41417910447761197, 0.5542806707855251
53, 0.24451410658307213, 0.4809782608695652, 0.5420792079207921
54, 0.45929018789144055, 0.547244094488189, 0.47657841140529533
55, 0.21634615384615385, 0.5725413826679648, 0.562012142237641
56, 0.20840950639853748, 0.38192419825072893, 0.5405405405405406
57, 0.4848484848484848, 0.5690021231422505, 0.6988416988416989
58, 0.20130475302889098, 0.26952789699570817, 0.5419440745672437
59, 0.23519009725906279, 0.2578184591914569, 0.5425
60, 0.26988636363636365, 0.5209424083769634, 0.5895691609977324
61, 0.4291609353507565, 0.5225653206650831, 0.5889145496535797
62, 0.24144869215291748, 0.38898450946643714, 0.4757118927973199
63, 0.3009118541033435, 0.33430232558139533, 0.591016548463357
64, 0.2850061957868649, 0.44520547945205485, 0.5139318885448916
65, 0.20213799805636543, 0.2854594112399644, 0.520803443328551
66, 0.21400264200792604, 0.5790441176470589, 0.6570657065706571
67, 0.36363636363636365, 0.29684601113172543, 0.6270430906389302
68, 0.40625, 0.45386533665835416, 0.6026200873362445
69, 0.6227544910179641, 0.675422138836773, 0.8083623693379791
70, 0.35978835978835977, 0.4692737430167597, 0.558904109589041
71, 0.5465116279069767, 0.4604051565377532, 0.6349745331069611
72, 0.38222222222222224, 0.3563068920676203, 0.6205191594561186
73, 0.5028142589118199, 0.6798679867986799, 0.5527272727272727
74, 0.3880597014925373, 0.5158562367864694, 0.6077586206896551
75, 0.32773109243697485, 0.3584131326949384, 0.5544100801832761
76, 0.34449760765550236, 0.46758349705304514, 0.5675146771037183
77, 0.8203753351206435, 0.8238482384823848, 0.648018648018648
78, 0.24566691785983422, 0.31869688385269124, 0.6723494938732019
79, 0.3338008415147265, 0.3324675324675325, 0.5825242718446602
80, 0.4076655052264809, 0.5878877400295421, 0.6213872832369942
81, 0.34887218045112783, 0.4504748982360922, 0.5419198055893073
82, 0.5520661157024793, 0.6951399116347571, 0.6508172362555721
83, 0.19314641744548286, 0.24835371589840077, 0.648611111111111
84, 0.3309692671394799, 0.594360086767896, 0.6552315608919382
85, 0.3639921722113503, 0.5526770293609671, 0.6861538461538462
86, 0.5227272727272727, 0.6759443339960239, 0.5843137254901961
87, 0.44891122278056955, 0.4615384615384615, 0.6458923512747875
88, 0.20857142857142855, 0.49002217294900213, 0.5355303810504634
89, 0.26385636221701797, 0.3620933521923621, 0.535377358490566
