article_id, sim0, simlev1, simlev2, simlev3, simlev4, simlev5, simlev6, simlev7, simlev8, simlev9
21, 0.6766784452296819, 0.8022181146025879, 0.691358024691358, 0.765296803652968, 0.6445959104186952, 0.6410496719775071, 0.7435897435897436, 0.7238805970149254, 0.8975694444444444, 0.8972125435540069
22, 0.6707818930041152, 0.8492063492063492, 0.7873210633946831, 0.7893175074183976, 0.8429268292682927, 0.6334745762711864, 0.7586206896551724, 0.8258317025440313, 0.7023686920700308, 0.8315481986368062
23, 0.6803607214428857, 0.5355315520181921, 0.7006697578567748, 0.6716791979949875, 0.6476388168137001, 0.55649419218585, 0.7344862665310276, 0.6129032258064516, 0.6770623742454728, 0.6021978021978022
24, 0.7102803738317757, 0.7932960893854749, 0.8268156424581005, 0.6222222222222222, 0.79182156133829, 0.8467153284671532, 0.8430656934306568, 0.789762340036563, 0.8280961182994455, 0.7150837988826817
25, 0.5464222353636902, 0.5316804407713498, 0.6451226810293238, 0.5248651887357698, 0.6738999397227246, 0.41465009810333553, 0.563816604708798, 0.5768098881695115, 0.597819850831899, 0.6643356643356644
26, 0.5501567398119123, 0.9286182056319581, 0.888, 0.6205860255447032, 0.7005813953488372, 0.7336122733612274, 0.7890034364261168, 0.7931972789115646, 0.6810655147588194, 0.7359781121751027
27, 0.7066115702479339, 0.889763779527559, 0.8383233532934132, 0.8047808764940239, 0.8640000000000001, 0.8087649402390438, 0.7847082494969819, 0.8237623762376238, 0.816247582205029, 0.7904191616766467
28, 0.33876221498371334, 0.3827751196172248, 0.6076099881093936, 0.8052472250252269, 0.40206851971557855, 0.555816686251469, 0.7324396782841824, 0.6393530997304582, 0.6294591484464902, 0.5844649646931015
29, 0.6364444444444446, 0.7573656845753899, 0.7614035087719299, 0.6553267681289168, 0.7643530419880034, 0.7554395126196692, 0.7306666666666667, 0.720496894409938, 0.7525951557093425, 0.7827557058326289
30, 0.8745980707395499, 0.9042386185243327, 0.9148264984227128, 0.9345794392523366, 0.8553259141494436, 0.8399366085578447, 0.7527910685805423, 0.8702531645569621, 0.8294209702660406, 0.7864077669902914
31, 0.7332667332667333, 0.9568480300187617, 0.9264150943396227, 0.9146110056925996, 0.8502879078694818, 0.8292201382033565, 0.9586466165413534, 0.883587786259542, 0.9238095238095239, 0.8727615457115928
32, 0.6228310502283105, 0.6366906474820143, 0.6242990654205609, 0.6760070052539404, 0.5772200772200773, 0.5901027077497666, 0.6983842010771992, 0.7237422771403353, 0.6505808757819481, 0.6194368755676658
33, 0.3578811369509044, 0.5230596175478065, 0.40415140415140416, 0.5573770491803278, 0.4949193066347878, 0.5334914048606995, 0.47335811648079307, 0.44800950683303625, 0.6053347849755034, 0.5551724137931034
34, 0.7826086956521738, 0.8547189819724285, 0.889795918367347, 0.7903055848261329, 0.6712018140589568, 0.78609062170706, 0.8996897621509824, 0.8515057113187956, 0.8356020942408376, 0.8441692466460269
35, 0.6646279306829765, 0.8876298394711991, 0.7678571428571428, 0.8023143683702989, 0.9142318567389256, 0.8103946102021174, 0.7340529931305201, 0.7842003853564546, 0.7845410628019323, 0.7709923664122136
36, 0.7136659436008677, 0.8595387840670858, 0.850361197110423, 0.6749716874292185, 0.8075709779179812, 0.7673216132368149, 0.8178053830227744, 0.770053475935829, 0.7626774847870182, 0.8620342396777443
37, 0.8043478260869565, 0.9461847389558231, 0.7795473595976531, 0.8250825082508251, 0.832520325203252, 0.8354011579818031, 0.7378964941569282, 0.7963424771404821, 0.794314381270903, 0.858569051580699
38, 0.8189910979228486, 0.8795180722891567, 0.80040733197556, 0.8543111992071357, 0.7628004179728316, 0.708113804004215, 0.7497446373850868, 0.750256937307297, 0.8008008008008007, 0.7812817904374364
39, 0.8447653429602888, 0.9106078665077474, 0.9208972845336482, 0.8043217286914767, 0.842603550295858, 0.852694610778443, 0.8605482717520858, 0.843230403800475, 0.7980884109916369, 0.8407185628742515
40, 0.5331807780320367, 0.6524663677130046, 0.705759162303665, 0.7484536082474228, 0.596218020022247, 0.630457933972311, 0.5907079646017699, 0.6826222684703434, 0.592274678111588, 0.6582010582010582
41, 0.6546112115732368, 0.8207236842105264, 0.741306191687871, 0.706312900274474, 0.7003424657534246, 0.7838519764507991, 0.771523178807947, 0.7954545454545455, 0.6702800361336946, 0.8492706645056725
42, 0.6802721088435374, 0.8638132295719844, 0.9088575096277278, 0.812664907651715, 0.8804071246819338, 0.9011553273427472, 0.8202396804260985, 0.8934531450577664, 0.9193341869398208, 0.7764705882352941
43, 0.47578589634664403, 0.724821570182395, 0.6693354683746998, 0.6834645669291338, 0.6454689984101749, 0.7029096477794793, 0.6634996041171813, 0.6139240506329114, 0.7210884353741498, 0.6497220015885624
44, 0.5351111111111111, 0.6764705882352942, 0.514486391571554, 0.6449511400651466, 0.7282958199356915, 0.6262798634812287, 0.5936151855047456, 0.6478873239436619, 0.6913996627318718, 0.6106870229007633
45, 0.5589519650655022, 0.6833166833166834, 0.9001814882032667, 0.7341269841269841, 0.8505535055350554, 0.7934990439770554, 0.8827838827838829, 0.8450704225352113, 0.7791706846673094, 0.7737512242899119
46, 0.5946337926033358, 0.7320954907161804, 0.5639880952380953, 0.5486725663716814, 0.6338721011946592, 0.7311827956989247, 0.6617150573936529, 0.7134187457855699, 0.6470588235294117, 0.610803324099723
47, 0.6865671641791046, 0.6489746682750301, 0.7973997833152762, 0.6857798165137614, 0.6998867497168743, 0.655328798185941, 0.6589057043073341, 0.7233115468409586, 0.6923925027563396, 0.6864035087719299
48, 0.7107601184600197, 0.7650273224043717, 0.7838616714697406, 0.7647058823529411, 0.830223880597015, 0.765151515151515, 0.7067961165048544, 0.8201438848920863, 0.7552986512524086, 0.8659981768459435
49, 0.734785875281743, 0.8858879135719108, 0.925706771860618, 0.7919655667144907, 0.8803763440860215, 0.7133666904932096, 0.803921568627451, 0.9045092838196286, 0.879734219269103, 0.8471555860178204
50, 0.870967741935484, 0.9423459244532804, 0.9446640316205533, 0.8808080808080808, 0.9527559055118109, 0.9163346613545816, 0.8559498956158664, 0.9148514851485149, 0.9362549800796813, 0.8782435129740518
51, 0.507177033492823, 0.6902050113895215, 0.6181384248210023, 0.6261904761904762, 0.5215311004784688, 0.5406698564593301, 0.5610328638497653, 0.6043829296424452, 0.5391923990498813, 0.5390898483080513
52, 0.7192336035372145, 0.7374810318664644, 0.8544532947139754, 0.7524602573807722, 0.6656274356975839, 0.7661169415292355, 0.677296886864085, 0.6651982378854625, 0.6283891547049443, 0.5508145849495732
53, 0.7720685111989458, 0.8287007110536522, 0.9019362898188632, 0.7150837988826815, 0.7639593908629443, 0.6756931012250161, 0.7869706840390879, 0.6486870120652944, 0.7348534201954398, 0.8036059240180295
54, 0.4051282051282051, 0.813664596273292, 0.7037037037037038, 0.7836990595611285, 0.8674203494347379, 0.7272727272727273, 0.7804878048780487, 0.7306434023991276, 0.7995867768595041, 0.8343313373253494
55, 0.6561712846347606, 0.6816720257234726, 0.5057471264367817, 0.6097560975609757, 0.6053333333333334, 0.6580976863753213, 0.6088682991396427, 0.6201448321263989, 0.604890604890605, 0.5288888888888889
56, 0.818297331639136, 0.8478543563068921, 0.9201995012468829, 0.8641655886157826, 0.9040404040404041, 0.8789808917197452, 0.854521625163827, 0.8684546615581098, 0.8414322250639387, 0.910941475826972
57, 0.8278145695364238, 0.9437086092715231, 0.88107202680067, 0.9720853858784894, 0.9174917491749175, 0.923841059602649, 0.8747913188647747, 0.88107202680067, 0.9304635761589404, 0.911764705882353
58, 0.6740638002773925, 0.8198074277854196, 0.8321964529331516, 0.8475033738191633, 0.7391910739191072, 0.7826086956521737, 0.7656675749318801, 0.7237026647966339, 0.5799701046337817, 0.6850828729281767
59, 0.7058823529411765, 0.8527659574468085, 0.8394849785407725, 0.7754749568221071, 0.8062283737024222, 0.8158347676419966, 0.8937977909940527, 0.7301038062283738, 0.6802594995366079, 0.8027444253859348
60, 0.7731958762886597, 0.7830687830687829, 0.9232673267326734, 0.7676240208877285, 0.8050955414012739, 0.7717948717948719, 0.8255959849435381, 0.794344473007712, 0.8434343434343434, 0.853904282115869
61, 0.6803685329553509, 0.8559726962457338, 0.6921443736730362, 0.8219178082191781, 0.7271448663853727, 0.7258632840028187, 0.777394900068918, 0.7233429394812679, 0.7829727843684579, 0.7521246458923512
62, 0.7417640807651433, 0.9435897435897437, 0.8046218487394958, 0.9348268839103869, 0.8524251805985552, 0.9083503054989817, 0.7185501066098081, 0.8121720881427071, 0.7951070336391438, 0.8369678089304257
63, 0.44157303370786516, 0.48833238474672735, 0.6898263027295285, 0.5833333333333334, 0.7096446700507614, 0.6358441558441558, 0.48203939745075314, 0.6269720101781171, 0.2938829787234043, 0.5390374331550801
64, 0.6493775933609959, 0.7615230460921845, 0.7518022657054584, 0.7091295116772824, 0.696652719665272, 0.794383149448345, 0.7327327327327328, 0.738400789733465, 0.68389662027833, 0.5726405090137858
65, 0.6629526462395543, 0.826972010178117, 0.8802992518703242, 0.8125786163522013, 0.7125171939477304, 0.675603217158177, 0.6205923836389281, 0.7350199733688415, 0.7211413748378729, 0.8250000000000001
66, 0.7201365187713311, 0.9384359400998337, 0.9130434782608696, 0.9184692179700499, 0.9331103678929765, 0.85, 0.8777219430485762, 0.8455008488964346, 0.87248322147651, 0.8814691151919867
67, 0.5959438377535102, 0.7338235294117647, 0.7223042836041359, 0.7294964028776978, 0.7626514611546686, 0.7431059506531206, 0.660882140274765, 0.681159420289855, 0.7868613138686131, 0.6696035242290749
68, 0.735593220338983, 0.7993197278911565, 0.8585526315789473, 0.7542087542087542, 0.7517006802721088, 0.8165289256198347, 0.8159203980099502, 0.8033333333333332, 0.749579831932773, 0.7927031509121061
69, 0.6867335562987736, 0.5984455958549222, 0.8477103301384453, 0.6326797385620915, 0.5755208333333333, 0.6522292993630573, 0.6167741935483871, 0.7178378378378379, 0.5490716180371352, 0.8771186440677967
70, 0.4974016332590942, 0.5822603719599428, 0.6774193548387097, 0.6927152317880795, 0.5218637992831542, 0.5864768683274022, 0.4439393939393939, 0.4985207100591716, 0.6279225116900468, 0.5119305856832972
71, 0.6702127659574468, 0.8841463414634145, 0.8430583501006036, 0.8568507157464214, 0.8577235772357723, 0.8169014084507042, 0.7963152507676562, 0.7929606625258798, 0.8382502543234995, 0.7463617463617463
72, 0.9099876695437731, 0.9746070133010881, 0.9622411693057248, 0.9357575757575758, 0.9698431845597104, 0.9265944645006017, 0.9197080291970804, 0.9068627450980392, 0.9301204819277109, 0.9075425790754258
73, 0.5023696682464455, 0.6542056074766356, 0.7296898079763664, 0.8455056179775281, 0.753956834532374, 0.8258426966292135, 0.7130177514792899, 0.7795163584637269, 0.7436619718309859, 0.6232558139534885
74, 0.6826484018264841, 0.8254665203073547, 0.9180327868852459, 0.7845303867403315, 0.7345132743362831, 0.7880133185349611, 0.7904869762174405, 0.6867052023121387, 0.7517564402810304, 0.7021517553793885
75, 0.49462365591397844, 0.7421944692239072, 0.49049049049049054, 0.7828282828282829, 0.6775021385799829, 0.5256410256410257, 0.7060810810810811, 0.6590909090909091, 0.7849829351535835, 0.6555652936021035
76, 0.5538461538461539, 0.7893258426966293, 0.8060941828254848, 0.5895061728395061, 0.685878962536023, 0.6508172362555721, 0.7757909215955984, 0.6696832579185521, 0.6206896551724139, 0.5898617511520736
77, 0.5905292479108635, 0.8941469489414694, 0.8075471698113208, 0.8716707021791769, 0.7656441717791411, 0.7330873308733088, 0.7367088607594936, 0.7327478042659975, 0.6475409836065573, 0.6331125827814571
78, 0.6836734693877551, 0.618490967056323, 0.8963531669865643, 0.7953216374269007, 0.6388606307222787, 0.6278317152103561, 0.6040992448759439, 0.6333333333333333, 0.5816993464052288, 0.5720876585928489
79, 0.4871794871794872, 0.6434359805510534, 0.5714285714285715, 0.5438282647584973, 0.4915705412599822, 0.6639072847682119, 0.6116666666666667, 0.517361111111111, 0.520618556701031, 0.6125523012552302
80, 0.6309523809523808, 0.9370629370629371, 0.7091932457786116, 0.7366482504604052, 0.7252336448598131, 0.7509025270758123, 0.696969696969697, 0.7643784786641928, 0.7150837988826816, 0.7912885662431942
81, 0.7790821771611526, 0.8525641025641025, 0.7326086956521739, 0.9096638655462185, 0.6995412844036697, 0.7207009857612267, 0.6501687289088863, 0.7948164146868252, 0.7404162102957285, 0.8163265306122449
82, 0.7460890493381468, 0.8709494030699261, 0.8883878241262684, 0.9009111617312072, 0.9242081447963802, 0.8865047995482778, 0.6620603015075377, 0.8551644547028274, 0.8533791523482245, 0.7919540229885057
83, 0.7808641975308643, 0.902706656912948, 0.8691796008869179, 0.8808823529411764, 0.8676470588235294, 0.7391975308641976, 0.7710843373493975, 0.8151515151515152, 0.7355982274741506, 0.7966742252456539
84, 0.628099173553719, 0.8845470692717583, 0.8757819481680071, 0.8167730173199635, 0.7476808905380333, 0.6558375634517766, 0.7698042870456664, 0.8313582497721056, 0.7286384976525822, 0.6873747494989979
85, 0.7682119205298013, 0.9053177691309988, 0.9598965071151357, 0.8920308483290489, 0.8616187989556136, 0.8276762402088772, 0.8656330749354005, 0.8978007761966365, 0.9214929214929215, 0.9048239895697523
86, 0.7043756670224119, 0.806841046277666, 0.8165322580645161, 0.7278415015641292, 0.7298969072164949, 0.6701902748414376, 0.7122994652406416, 0.765253360910031, 0.7272727272727272, 0.727461139896373
87, 0.5396825396825397, 0.5945945945945947, 0.5722891566265059, 0.5573770491803279, 0.6850618458610847, 0.7217630853994491, 0.5406504065040652, 0.6903648269410663, 0.6987951807228916, 0.6635249764373233
88, 0.8037383177570092, 0.9927710843373494, 0.9126213592233009, 0.9238095238095239, 0.878048780487805, 0.853012048192771, 0.9211822660098522, 0.8349056603773584, 0.8693586698337292, 0.911764705882353
89, 0.5172413793103448, 0.6091269841269842, 0.5714285714285715, 0.5242334322453016, 0.6120114394661583, 0.6660516605166051, 0.5601577909270217, 0.5369261477045908, 0.6660567246111618, 0.4656652360515022
